siteID,spp,year,bandNumber,colorL,colorR
BAERMIKPA1,CACH,2014.0,2710-54032,M,X
BAERMIKPA1,CACH,2015.0,2750-64129,BY,X
BAERMIKPA1,CACH,2015.0,2750-64130,GW,X
BAERMIKPA1,CACH,2016.0,2750-45308,MX,Y
BAERMIKPA1,CACH,2016.0,2750-45309,B,XM
BAERMIKPA1,CACH,2016.0,2750-45311,P,MX
BAERMIKPA1,CACH,2016.0,2750-45312,MY,X
BAERMIKPA1,CARW,2014.0,2441-14493,XO,B
BAERMIKPA1,CARW,2015.0,2441-14493,XO,B
BAERMIKPA1,CARW,2016.0,2741-54813,P,XO
BAERMIKPA1,DOWO,2014.0,2441-14492,X,-
BAERMIKPA1,HAWO,2014.0,1352-46344,X,-
BAERMIKPA1,NOCA,2015.0,2531-74687,X,OY
BAERMIKPA1,NOCA,2015.0,2531-74688,X,RB
BAERMIKPA1,NOCA,2015.0,2531-74689,M,X
BAERMIKPA1,NOCA,2016.0,2701-39411,Y,XK
BAERMIKPA1,RBGR,2015.0,2531-74686,X,-
BAERMIKPA1,RBGR,2015.0,2531-74690,X,-
BAERMIKPA1,RBGR,2015.0,2531-74691,-,X
BAERMIKPA1,SOSP,2014.0,2441-14491,M,X
BAERMIKPA1,SOSP,2014.0,2441-14494,XO,R
BAERMIKPA1,SOSP,2014.0,2441-14495,XY,M
BAERMIKPA1,SOSP,2016.0,2741-54812,X,MP
BAERMIKPA1,SOSP,2016.0,2741-54814,X,MW
BAILEESVA1,AMRO,2014.0,1272-43186,GO,X
BAILEESVA1,AMRO,2014.0,1272-43187,M,XR
BAILEESVA1,AMRO,2014.0,1272-43188,BX,R
BAILEESVA1,AMRO,2014.0,1472-43188,BX,R
BAILEESVA1,AMRO,2014.0,1272-43189,X,YR
BAILEESVA1,AMRO,2014.0,1272-43190,X,YR
BAILEESVA1,AMRO,2014.0,1272-43192,XK,G
BAILEESVA1,AMRO,2014.0,1272-43193,X,MO
BAILEESVA1,AMRO,2014.0,1272-43194,RG,X
BAILEESVA1,AMRO,2014.0,1272-43195,O,XB
BAILEESVA1,AMRO,2014.0,1272-43188,BX,R
BAILEESVA1,AMRO,2014.0,1292-64535,X,YR
BAILEESVA1,AMRO,2014.0,1292-64536,WX,Y
BAILEESVA1,AMRO,2014.0,1292-64537,M,BX
BAILEESVA1,AMRO,2015.0,1352-46599,WK,X
BAILEESVA1,AMRO,2015.0,1352-46543,XM,P
BAILEESVA1,AMRO,2015.0,1352-46589,PW,X
BAILEESVA1,AMRO,2015.0,1352-46571,X,GP
BAILEESVA1,AMRO,2016.0,1352-46116,X,BP
BAILEESVA1,AMRO,2016.0,1352-46117,OO,OX
BAILEESVA1,AMRO,2016.0,1352-46120,XM,K
BAILEESVA1,CACH,2014.0,2710-53930,XG,B
BAILEESVA1,CACH,2014.0,2710-53940,XM,M
BAILEESVA1,CACH,2015.0,2710-54398,XR,B
BAILEESVA1,CACH,2015.0,2750-64301,X,MK
BAILEESVA1,CACH,2016.0,2750-54294,W,XO
BAILEESVA1,CARW,2014.0,2571-90176,X,BO
BAILEESVA1,CARW,2014.0,2571-90199,OK,X
BAILEESVA1,CARW,2015.0,2571-89986,YX,R
BAILEESVA1,CARW,2016.0,2661-07699,XM,K
BAILEESVA1,GRCA,2014.0,2561-56898,X,OP
BAILEESVA1,GRCA,2014.0,2561-56899,X,PK
BAILEESVA1,GRCA,2014.0,2421-11910,X,MR
BAILEESVA1,GRCA,2014.0,2421-11912,GM,X
BAILEESVA1,GRCA,2014.0,2421-11913,X,YB
BAILEESVA1,GRCA,2014.0,2421-11916,M,RX
BAILEESVA1,GRCA,2014.0,2421-11915,X,BR
BAILEESVA1,GRCA,2014.0,2421-11914,XP,W
BAILEESVA1,GRCA,2014.0,2421-11920,R,YX
BAILEESVA1,GRCA,2014.0,2421-11946,X,YB
BAILEESVA1,GRCA,2014.0,2421-11947,OX,W
BAILEESVA1,GRCA,2014.0,2421-11949,K,RX
BAILEESVA1,GRCA,2015.0,2641-96884,X,GR
BAILEESVA1,GRCA,2015.0,2641-96879,OX,G
BAILEESVA1,GRCA,2015.0,2641-96878,YK,X
BAILEESVA1,GRCA,2015.0,2641-96853,GX,R
BAILEESVA1,GRCA,2016.0,2641-96697,X,WG
BAILEESVA1,GRCA,2016.0,2641-96693,OY,YX
BAILEESVA1,GRCA,2016.0,2651-56205,XW,MO
BAILEESVA1,GRCA,2016.0,2652-56298,GX,BR
BAILEESVA1,HOWR,2015.0,2710-54388,GW,X
BAILEESVA1,HOWR,2016.0,2710-54295,YO,X
BAILEESVA1,NOCA,2014.0,2561-56884,MG,X
BAILEESVA1,NOCA,2014.0,2561-56885,X,WP
BAILEESVA1,NOCA,2014.0,2561-56900,X,YM
BAILEESVA1,NOCA,2014.0,2421-11911,X,MY
BAILEESVA1,NOCA,2014.0,2421-11950,RM,X
BAILEESVA1,NOCA,2015.0,2641-96899,OW,X
BAILEESVA1,NOCA,2015.0,2641-96898,P,MX
BAILEESVA1,NOCA,2015.0,2641-96890,P,XW
BAILEESVA1,NOCA,2015.0,2641-96883,P,XO
BAILEESVA1,NOCA,2016.0,2651-56232,YX,R
BAILEESVA1,NOMO,2015.0,1352-46571,XO,Y
BAILEESVA1,SOSP,2014.0,257-19017,GO,X
BAILEESVA1,SOSP,2014.0,2571-90171,K,X
BAILEESVA1,SOSP,2014.0,2571-90174,X,BR
BAILPATNC1,CACH,2015.0,2180-92451,XG,Y
BAILPATNC1,CACH,2015.0,2180-92453,R,XB
BAILPATNC1,CACH,2015.0,2180-92452,W,BX
BAILPATNC1,CARW,2016.0,2711-64141,Y,KX
BAILPATNC1,CARW,2016.0,2711-64146,O,RX
BAILPATNC1,NOCA,2015.0,1352-92445,RX,Y
BAILPATNC1,NOCA,2016.0,0851-39979,R,XR
BAINANDMD1,AMRO,2008.0,1272-43011,KX,R
BAINANDMD1,AMRO,2009.0,1292-64507,PB,X
BAINANDMD1,AMRO,2010.0,1292-64240,XW,B
BAINANDMD1,AMRO,2012.0,1292-64274,XW,P
BAINANDMD1,AMRO,2013.0,1342-74084,Y,X
BAINANDMD1,CACH,2009.0,2590-82218,P,XM
BAINANDMD1,CACH,2009.0,2590-82219,OP,X
BAINANDMD1,CARW,2004.0,1901-20596,X,GM
BAINANDMD1,GRCA,2003.0,1801-09579,GY,X
BAINANDMD1,GRCA,2004.0,1951-20961,KW,X
BAINANDMD1,GRCA,2007.0,1951-41079,RX,B
BAINANDMD1,GRCA,2009.0,2411-37120,X,BP
BAINANDMD1,GRCA,2010.0,2301-56980,O,YX
BAINANDMD1,GRCA,2010.0,2301-56981,MX,K
BAINANDMD1,GRCA,2012.0,2421-11499,G,GX
BAINANDMD1,GRCA,2012.0,2421-11500,WX,M
BAINANDMD1,GRCA,2013.0,2641-63660,RX,Y
BAINANDMD1,HOWR,2001.0,2250-24243,GX,G
BAINANDMD1,HOWR,2002.0,2250-24341,B,XY
BAINANDMD1,HOWR,2003.0,2250-90398,XR,O
BAINANDMD1,HOWR,2004.0,2370-06070,XG,O
BAINANDMD1,HOWR,2007.0,2400-00698,XW,M
BAINANDMD1,HOWR,2012.0,2590-83050,RX,G
BAINANDMD1,HOWR,2012.0,2590-83051,YX,R
BAINANDMD1,HOWR,2013.0,2590-82185,B,KX
BAINANDMD1,NOCA,2005.0,1951-41243,GM,X
BAINANDMD1,NOCA,2008.0,2301-56550,X,BG
BAINANDMD1,NOCA,2009.0,2411-37119,WX,K
BAINANDMD1,NOMO,2010.0,1292-64239,X,YO
BAINANDMD1,NOMO,2012.0,1292-64275,R,BX
BAINANDMD1,SOSP,2002.0,1721-48573,RX,G
BAINANDMD1,SOSP,2005.0,2241-17602,X,GM
BAINANDMD1,SOSP,2007.0,2281-69402,X,KB
BAINANDMD1,SOSP,2008.0,2341-29317,Y,KX
BAINANDMD1,SOSP,2010.0,2441-14057,XW,P
BAINANDMD1,SOSP,2010.0,2441-14058,B,XY
BAKEBONGA1,CARW,2015.0,2711-54742,X,GB
BAKEBONGA1,NOCA,2015.0,2651-47446,XB,Y
BAKEBONGA1,TUTI,2015.0,2711-54741,X,OO
BAKEBONGA1,TUTI,2015.0,2711-54743,MX,Y
BAKEBONGA1,TUTI,2015.0,2711-54744,R,GX
BAKEKYLDC1,AMRO,2004.0,742-29780,B,X
BAKEKYLDC1,GRCA,2003.0,1801-77824,XR,Y
BAKEKYLDC1,GRCA,2003.0,1801-77825,W,XK
BAKEKYLDC1,GRCA,2004.0,1841-58867,RK,X
BAKEKYLDC1,NOCA,2003.0,1801-77826,Y,KX
BAKEKYLDC1,NOCA,2003.0,1841-58607,KX,B
BAKEKYLDC1,SOSP,2003.0,4501-87418,X,GW
BAKENANMA1,BCCH,2012.0,2690-87830,B,MX
BAKENANMA1,BCCH,2012.0,2690-87828,GG,X
BAKENANMA1,BCCH,2012.0,2690-87831,GY,X
BAKENANMA1,BCCH,2013.0,2690-87715,R,OX
BAKENANMA1,BCCH,2015.0,2750-35037,P,WX
BAKENANMA1,BCCH,2015.0,2750-35038,Y,OX
BAKENANMA1,BCCH,2016.0,2750-34963,RX,E
BAKENANMA1,BCCH,2016.0,2750-34964,G,YX
BAKENANMA1,BCCH,2016.0,2750-34965,W,WX
BAKENANMA1,BCCH,2016.0,2750-34967,EB,X
BAKENANMA1,GRCA,2012.0,1891-11020,RK,X
BAKENANMA1,GRCA,2014.0,2651-17142,BW,X
BAKENANMA1,GRCA,2014.0,2651-17140,O,YX
BAKENANMA1,GRCA,2015.0,2561-17057,X,PG
BAKENANMA1,HOWR,2012.0,2690-87829,WM,X
BAKENANMA1,HOWR,2013.0,2690-87714,G,YX
BAKENANMA1,HOWR,2013.0,2690-87713,R,XK
BAKENANMA1,HOWR,2014.0,2730-27520,BX,G
BAKENANMA1,HOWR,2014.0,2730-27519,RW,X
BAKENANMA1,HOWR,2016.0,2750-34966,BO,X
BAKENANMA1,NOCA,2013.0,2561-86610,GG,X
BAKENANMA1,NOCA,2014.0,2651-17141,XW,G
BAKENANMA1,NOCA,2016.0,2651-43438,XR,B
BAKENANMA1,SOSP,2016.0,2691-86619,Y,PX
BALAELEMD1,CACH,2001.0,2250-24209,O,XW
BALAELEMD1,CACH,2001.0,2250-24211,GX,G
BALAELEMD1,CACH,2001.0,2250-24207,X,BG
BALAELEMD1,CACH,2001.0,2250-24210,R,XO
BALAELEMD1,CACH,2002.0,2250-90479,XK,W
BALAELEMD1,CACH,2002.0,2250-24397,R,XB
BALAELEMD1,CACH,2008.0,2540-62801,XY,Y
BALAELEMD1,CARW,2002.0,1811-58525,KO,X
BALAELEMD1,CARW,2002.0,1811-58527,X,MR
BALAELEMD1,CARW,2002.0,1811-58528,XY,W
BALAELEMD1,CARW,2002.0,1811-58718,W,XY
BALAELEMD1,CARW,2004.0,4501-87457,XR,O
BALAELEMD1,CARW,2005.0,2241-18008,XM,B
BALAELEMD1,CARW,2009.0,2441-14101,X,RW
BALAELEMD1,CARW,2009.0,2441-14102,Y,BX
BALAELEMD1,GRCA,2002.0,8001-21366,W,XO
BALAELEMD1,HOWR,2001.0,2250-24208,K,YX
BALAELEMD1,HOWR,2005.0,2400-00659,X,RR
BALAELEMD1,HOWR,2007.0,2460-22916,BX,G
BALAELEMD1,HOWR,2008.0,2540-62802,O,GX
BALAELEMD1,HOWR,2009.0,2590-82401,Y,YX
BALAELEMD1,NOCA,2e3,8081-54600,W,XM
BALAELEMD1,NOCA,2001.0,791-17028,O,XK
BALAELEMD1,NOCA,2002.0,8001-21367,RY,X
BALAELEMD1,NOCA,2004.0,962-47843,X,WB
BALAELEMD1,NOCA,2009.0,2411-37301,Y,RX
BALAELEMD1,NOCA,2009.0,2411-37302,Y,YX
BALAELEMD1,SOSP,2001.0,1141-05787,XB,R
BALAELEMD1,SOSP,2008.0,2281-69464,P,XG
BALASUCMD1,AMRO,2008.0,1232-87914,WR,X
BALASUCMD1,AMRO,2008.0,1232-87912,K,XK
BALASUCMD1,AMRO,2008.0,1232-87913,O,XO
BALASUCMD1,AMRO,2009.0,1292-64401,XB,P
BALASUCMD1,AMRO,2009.0,1292-64402,PY,X
BALASUCMD1,AMRO,2010.0,742-29456,M,PX
BALASUCMD1,AMRO,2010.0,742-29457,W,XP
BALASUCMD1,AMRO,2010.0,742-29458,PX,G
BALASUCMD1,AMRO,2010.0,742-29459,PY,X
BALASUCMD1,AMRO,2010.0,742-29460,W,XR
BALASUCMD1,AMRO,2013.0,1272-43170,Y,XY
BALASUCMD1,AMRO,2013.0,1272-43171,R,XK
BALASUCMD1,AMRO,2013.0,1272-43172,X,WG
BALASUCMD1,AMRO,2013.0,1272-43173,-,X
BALASUCMD1,AMRO,2014.0,1352-46511,X,BY
BALASUCMD1,AMRO,2014.0,1352-46510,X,PO
BALASUCMD1,AMRO,2014.0,1352-46512,X,MR
BALASUCMD1,AMRO,2015.0,1271-42500,RX,O
BALASUCMD1,AMRO,2015.0,1272-42499,OX,K
BALASUCMD1,AMRO,2015.0,1272-42498,KX,R
BALASUCMD1,AMRO,2016.0,1352-46554,YX,K
BALASUCMD1,AMRO,2016.0,1352-46553,X,PW
BALASUCMD1,CACH,2009.0,2590-82301,RB,X
BALASUCMD1,CACH,2009.0,2590-82302,X,GO
BALASUCMD1,CACH,2010.0,2610-37306,XR,R
BALASUCMD1,CACH,2010.0,2610-37307,X,OK
BALASUCMD1,CACH,2010.0,2610-37308,XB,R
BALASUCMD1,CACH,2010.0,2610-37305,XY,M
BALASUCMD1,CACH,2012.0,2590-82015,X,GG
BALASUCMD1,CACH,2014.0,2710-54302,X,PW
BALASUCMD1,CACH,2016.0,2750-64361,YW,X
BALASUCMD1,CACH,2016.0,2750-64340,X,BB
BALASUCMD1,CACH,2016.0,2750-64341,-,UNK
BALASUCMD1,CACH,2016.0,2750-64342,XR,K
BALASUCMD1,CARW,2008.0,2341-30106,XG,Y
BALASUCMD1,CARW,2010.0,2441-96311,GW,X
BALASUCMD1,CARW,2012.0,2441-14187,YX,W
BALASUCMD1,CARW,2014.0,2441-96369,X,MB
BALASUCMD1,CARW,2015.0,2661-31864,OR,X
BALASUCMD1,GRCA,2012.0,2421-34689,XY,K
BALASUCMD1,GRCA,2012.0,2421-34688,M,RX
BALASUCMD1,NOCA,2008.0,2301-55929,G,GX
BALASUCMD1,NOCA,2008.0,2301-55930,Y,XM
BALASUCMD1,NOCA,2012.0,2421-34687,OO,X
BALASUCMD1,NOCA,2015.0,2421-11346,OW,X
BALASUCMD1,NOCA,2015.0,2421-11347,GX,B
BALASUCMD1,NOCA,2016.0,2651-51840,RX,Y
BALDARTPA1,AMRO,2015.0,1352-46398,MP,X
BALDARTPA1,CACH,2015.0,2430-14775,R,KX
BALDARTPA1,CACH,2015.0,2430-14776,B,X
BALDARTPA1,CACH,2015.0,2430-14777,B,WX
BALDARTPA1,CACH,2015.0,2430-14798,B,RX
BALDARTPA1,CACH,2016.0,2750-45343,YK,X
BALDARTPA1,CARW,2016.0,2741-54839,O,YX
BALDARTPA1,GRCA,2015.0,2651-56651,K,XB
BALDARTPA1,GRCA,2016.0,2701-39432,M,MX
BALDARTPA1,NOCA,2014.0,2641-97090,W,XO
BALDARTPA1,NOCA,2015.0,2651-56648,KX,Y
BALDARTPA1,NOCA,2015.0,2651-56649,P,MX
BALDARTPA1,NOCA,2015.0,2651-56652,R,XP
BALDARTPA1,NOCA,2016.0,2701-39430,Y,X
BALDARTPA1,NOCA,2016.0,2701-39431,X,M
BALDARTPA1,RBGR,2015.0,2651-56650,-,X
BALDARTPA1,RBWO,2015.0,1352-46399,X,-
BALDARTPA1,RBWO,2016.0,1352-46399,X,-
BALDARTPA1,SOSP,2014.0,266-18073,K,OX
BALDARTPA1,SOSP,2014.0,266-18074,W,XM
BALDARTPA1,SOSP,2015.0,2711-77463,MX,M
BALDARTPA1,SOSP,2015.0,2711-77464,YX,B
BALDARTPA1,SOSP,2015.0,2711-77465,XW,P
BALDARTPA1,SOSP,2016.0,2741-54840,XG,PP
BANCRESDC1,AMRO,2014.0,1272-43198,XO,K
BANCRESDC1,AMRO,2014.0,1272-43199,X,Y
BANCRESDC1,AMRO,2014.0,1272-43200,X,GK
BANCRESDC1,AMRO,2014.0,1292-64517,X,OM
BANCRESDC1,AMRO,2014.0,1292-64518,P,OX
BANCRESDC1,AMRO,2014.0,1292-64519,R,XB
BANCRESDC1,AMRO,2014.0,1292-64520,M,PX
BANCRESDC1,AMRO,2015.0,1352-46545,WX,P
BANCRESDC1,AMRO,2015.0,1352-46579,PX,R
BANCRESDC1,CARW,2015.0,2571-89990,WX,O
BANCRESDC1,CARW,2016.0,2711-77114,X,MR
BANCRESDC1,GRCA,2014.0,2421-11926,MK,X
BANCRESDC1,GRCA,2014.0,2421-11927,X,RO
BANCRESDC1,GRCA,2014.0,2421-11929,GX,YW
BANCRESDC1,GRCA,2015.0,2641-96858,KW,X
BANCRESDC1,GRCA,2016.0,2641-96694,RR,X
BANCRESDC1,HOWR,2014.0,2710-53933,BG,X
BANCRESDC1,NOCA,2014.0,2421-11925,X,WP
BANDCATFL1,CACH,2015.0,2710-25702,X,RY
BANDCATFL1,CARW,2015.0,2661-07803,XY,B
BANDCATFL1,TUTI,2015.0,2541-40416,R,XG
BANDCATFL1,TUTI,2015.0,2661-07657,BY,X
BANDCATFL1,TUTI,2015.0,2661-07658,X,KO
BANDCATFL1,TUTI,2015.0,2541-40415,KX,M
BARBJERMD1,AMRO,2002.0,1152-87428,MX,G
BARBJERMD1,AMRO,2003.0,742-29704,G,KX
BARBJERMD1,AMRO,2008.0,742-29428,PK,X
BARBJERMD1,CACH,2e3,1920-85905,K,WX
BARBJERMD1,CACH,2e3,1920-85907,XR,K
BARBJERMD1,CACH,2e3,1920-85906,BX,O
BARBJERMD1,CACH,2002.0,2250-24645,XB,B
BARBJERMD1,CACH,2002.0,2250-24646,X,MR
BARBJERMD1,CACH,2002.0,2250-24380,RO,X
BARBJERMD1,CACH,2002.0,2250-24381,X,BG
BARBJERMD1,CACH,2002.0,2250-24383,MX,G
BARBJERMD1,CACH,2002.0,2250-24382,K,WX
BARBJERMD1,CACH,2002.0,2250-24384,XG,K
BARBJERMD1,CACH,2002.0,2250-24385,XG,K
BARBJERMD1,CACH,2003.0,2250-24999,YX,M
BARBJERMD1,CACH,2005.0,2430-29217,OG,X
BARBJERMD1,CACH,2007.0,2460-22921,BX,B
BARBJERMD1,CACH,2008.0,2540-62806,XB,M
BARBJERMD1,CACH,2009.0,2590-82583,R,YX
BARBJERMD1,CACH,2009.0,2590-82582,OX,K
BARBJERMD1,CACH,2010.0,2590-83165,OX,K
BARBJERMD1,CACH,2012.0,2590-83069,X,GO
BARBJERMD1,CACH,2012.0,2590-83065,G,RX
BARBJERMD1,CACH,2013.0,2690-08491,XR,Y
BARBJERMD1,CACH,2014.0,2710-54304,YB,X
BARBJERMD1,CACH,2015.0,2750-41385,P,GX
BARBJERMD1,CACH,2015.0,2750-41387,XP,Y
BARBJERMD1,CACH,2015.0,2750-41386,XY,O
BARBJERMD1,CACH,2015.0,2750-41384,XW,G
BARBJERMD1,CACH,2016.0,2710-54274,M,GX
BARBJERMD1,CACH,2016.0,2710-54275,XK,W
BARBJERMD1,CACH,2016.0,2710-54276,RM,X
BARBJERMD1,CARW,2001.0,1141-05593,M,YX
BARBJERMD1,CARW,2002.0,1811-58728,W,XK
BARBJERMD1,CARW,2009.0,2441-14047,RY,X
BARBJERMD1,CARW,2010.0,2441-96429,W,KX
BARBJERMD1,CARW,2012.0,2341-29398,BX,R
BARBJERMD1,CARW,2015.0,2711-77604,X,WY
BARBJERMD1,CARW,2016.0,2711-77121,X,MO
BARBJERMD1,GRCA,2001.0,1751-51931,X,WG
BARBJERMD1,GRCA,2005.0,1951-40962,W,XO
BARBJERMD1,HOWR,2005.0,2430-29216,YX,R
BARBJERMD1,HOWR,2007.0,2460-22920,BM,X
BARBJERMD1,HOWR,2008.0,2540-62805,W,BX
BARBJERMD1,HOWR,2010.0,2590-83164,P,XG
BARBJERMD1,HOWR,2010.0,2590-83166,XG,K
BARBJERMD1,HOWR,2012.0,2590-83066,O,XY
BARBJERMD1,HOWR,2012.0,2590-83067,MX,W
BARBJERMD1,HOWR,2014.0,2710-54303,YP,X
BARBJERMD1,NOCA,2001.0,1751-51930,YX,Y
BARBJERMD1,NOCA,2002.0,8001-21445,OM,X
BARBJERMD1,NOCA,2002.0,1801-09475,BR,X
BARBJERMD1,NOCA,2002.0,1801-09476,B,XY
BARBJERMD1,NOCA,2002.0,1801-09477,-,OX
BARBJERMD1,NOCA,2002.0,1801-09469,BY,X
BARBJERMD1,NOCA,2002.0,1801-09470,Y,GX
BARBJERMD1,NOCA,2002.0,1801-09471,XG,G
BARBJERMD1,NOCA,2002.0,1801-09472,XB,K
BARBJERMD1,NOCA,2002.0,1801-09473,WY,X
BARBJERMD1,NOCA,2002.0,1801-09474,XM,Y
BARBJERMD1,NOCA,2002.0,1801-09478,XY,Y
BARBJERMD1,NOCA,2002.0,1801-09480,XR,O
BARBJERMD1,NOCA,2002.0,1801-09479,O,MX
BARBJERMD1,NOCA,2002.0,1801-09700,X,BK
BARBJERMD1,NOCA,2002.0,8001-21358,R,YX
BARBJERMD1,NOCA,2002.0,8001-21359,W,YX
BARBJERMD1,NOCA,2002.0,8001-21360,G,YX
BARBJERMD1,NOCA,2002.0,1801-09699,W,MX
BARBJERMD1,NOCA,2003.0,1801-77841,XO,O
BARBJERMD1,NOCA,2003.0,1801-77842,MG,X
BARBJERMD1,NOCA,2004.0,1841-58833,OK,X
BARBJERMD1,NOCA,2004.0,1841-58834,WX,G
BARBJERMD1,NOCA,2005.0,1951-40963,RX,K
BARBJERMD1,NOCA,2007.0,2301-56017,KX,R
BARBJERMD1,NOCA,2007.0,2301-56016,BM,X
BARBJERMD1,NOCA,2008.0,2301-56607,X,YW
BARBJERMD1,NOCA,2009.0,2301-56954,X,GP
BARBJERMD1,NOCA,2009.0,2301-56955,X,BW
BARBJERMD1,NOCA,2009.0,2301-56959,O,BX
BARBJERMD1,NOCA,2009.0,2301-56956,W,PX
BARBJERMD1,NOCA,2009.0,2301-56957,MX,K
BARBJERMD1,NOCA,2010.0,2421-11759,B,OX
BARBJERMD1,NOCA,2010.0,2421-11760,W,WX
BARBJERMD1,NOCA,2010.0,2421-11761,X,GK
BARBJERMD1,NOCA,2010.0,2421-11762,RM,X
BARBJERMD1,NOCA,2010.0,2421-11763,XG,R
BARBJERMD1,NOCA,2010.0,2421-11765,WB,X
BARBJERMD1,NOCA,2010.0,2421-11766,X,WG
BARBJERMD1,NOCA,2010.0,2421-11768,WM,X
BARBJERMD1,NOCA,2010.0,2421-11767,XW,O
BARBJERMD1,NOCA,2010.0,2421-11770,M,MX
BARBJERMD1,NOCA,2010.0,2421-11771,KW,X
BARBJERMD1,NOCA,2010.0,2421-11758,X,RW
BARBJERMD1,NOCA,2010.0,2421-11764,WW,X
BARBJERMD1,NOCA,2010.0,2421-11769,OX,K
BARBJERMD1,NOCA,2012.0,2421-34619,XO,B
BARBJERMD1,NOCA,2012.0,2421-34620,Y,XY
BARBJERMD1,NOCA,2012.0,2421-34621,X,KG
BARBJERMD1,NOCA,2012.0,2421-34622,GY,X
BARBJERMD1,NOCA,2012.0,2421-34623,XW,B
BARBJERMD1,NOCA,2013.0,2561-56850,YW,X
BARBJERMD1,NOCA,2013.0,2561-56851,X,OB
BARBJERMD1,NOCA,2013.0,2561-56852,GG,X
BARBJERMD1,NOCA,2013.0,2561-56853,WM,X
BARBJERMD1,NOCA,2013.0,2561-56854,XW,B
BARBJERMD1,NOCA,2013.0,2561-56855,X,OK
BARBJERMD1,NOCA,2014.0,2641-63960,BG,X
BARBJERMD1,NOCA,2014.0,2641-63961,PM,X
BARBJERMD1,NOCA,2014.0,2641-63962,PY,X
BARBJERMD1,NOCA,2014.0,2641-63963,PX,B
BARBJERMD1,NOCA,2014.0,2641-63964,XG,R
BARBJERMD1,NOCA,2014.0,2641-63965,YX,O
BARBJERMD1,NOCA,2014.0,2641-63966,PR,X
BARBJERMD1,NOCA,2014.0,2641-63967,PO,X
BARBJERMD1,NOCA,2014.0,2641-63959,XP,B
BARBJERMD1,NOCA,2015.0,2651-56712,R,RX
BARBJERMD1,NOCA,2015.0,2651-56713,RY,X
BARBJERMD1,NOCA,2015.0,2651-56714,RK,X
BARBJERMD1,NOCA,2015.0,2651-56715,W,KX
BARBJERMD1,NOCA,2015.0,2651-56716,R,XB
BARBJERMD1,NOCA,2015.0,2651-56717,PX,W
BARBJERMD1,NOCA,2015.0,2651-56718,W,XP
BARBJERMD1,NOCA,2015.0,2651-56719,W,XM
BARBJERMD1,NOCA,2016.0,2651-56241,BX,O
BARBJERMD1,NOCA,2016.0,2651-56243,-,XP
BARBJERMD1,NOCA,2016.0,2651-56242,YY,X
BARBJERMD1,NOCA,2016.0,2651-56244,XG,K
BARBJERMD1,NOCA,2016.0,2651-56245,X,OB
BARBJERMD1,NOCA,2016.0,2651-56246,YR,X
BARBJERMD1,NOCA,2016.0,2651-56247,G,YX
BARBJERMD1,NOCA,2016.0,2651-56248,R,XR
BARBJERMD1,NOCA,2016.0,2651-56249,WX,R
BARBJERMD1,NOMO,2001.0,1152-87532,OR,X
BARBJERMD1,NOMO,2001.0,1152-87529,MX,Y
BARBJERMD1,SOSP,2001.0,1141-05594,R,RX
BARBJERMD1,SOSP,2002.0,1141-05699,M,GX
BARDBARMA1,AMRO,2012.0,1212-36678,YX,B
BARDBARMA1,AMRO,2013.0,1212-52848,X,RG
BARDBARMA1,AMRO,2013.0,1212-52846,OX,O
BARDBARMA1,BCCH,2013.0,2690-87728,B,WX
BARDBARMA1,GRCA,2013.0,2561-86620,XO,B
BARDBARMA1,GRCA,2013.0,2561-86621,XY,G
BARDBARMA1,HOWR,2012.0,2690-87945,M,XR
BARDBARMA1,HOWR,2013.0,2690-87711,X,WY
BARDBARMA1,HOWR,2013.0,2690-87711B,X,WO
BARDBARMA1,NOCA,2012.0,2531-91148,Y,XG
BARNDORMD1,AMRO,2007.0,742-29420,W,XY
BARNDORMD1,AMRO,2009.0,1292-64301,X,PY
BARNDORMD1,AMRO,2009.0,1292-64302,X,UNK
BARNDORMD1,AMRO,2010.0,1272-43074,GX,R
BARNDORMD1,AMRO,2010.0,1272-43073,XK,K
BARNDORMD1,AMRO,2010.0,1272-43072,XM,Y
BARNDORMD1,AMRO,2010.0,1272-43071,W,XO
BARNDORMD1,AMRO,2012.0,1272-43146,O,X
BARNDORMD1,AMRO,2012.0,1272-43147,K,X
BARNDORMD1,AMRO,2012.0,1272-43148,R,X
BARNDORMD1,AMRO,2013.0,1342-74087,XY,G
BARNDORMD1,AMRO,2014.0,1352-46206,XB,P
BARNDORMD1,AMRO,2014.0,1352-46208,X,YY
BARNDORMD1,AMRO,2014.0,1352-46209,RX,R
BARNDORMD1,CACH,2005.0,2430-29222,Y,RX
BARNDORMD1,CACH,2010.0,2460-22788,K,MX
BARNDORMD1,CACH,2010.0,2460-22789,X,KR
BARNDORMD1,CACH,2013.0,2590-82178,RX,Y
BARNDORMD1,CARW,2005.0,2241-17617,X,BK
BARNDORMD1,CARW,2009.0,2441-14103,K,XY
BARNDORMD1,CARW,2012.0,2441-14924,-,X
BARNDORMD1,GRCA,2002.0,8001-21342,WX,R
BARNDORMD1,GRCA,2003.0,1801-77839,G,YX
BARNDORMD1,GRCA,2003.0,1801-77838,K,XK
BARNDORMD1,GRCA,2004.0,1801-77924,XG,B
BARNDORMD1,GRCA,2006.0,2251-80735,RX,OG
BARNDORMD1,GRCA,2006.0,2251-80736,MO,KX
BARNDORMD1,GRCA,2006.0,2251-80737,GW,YX
