siteID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
TATEJUAMD1,2002-10-02,NA,NA,NA,NA,NA
MCKEJANMD1,2002-10-03,NA,NA,NA,NA,NA
CONAGAIMD1,2002-10-08,NA,NA,NA,NA,NA
GOUGGREMD1,2002-10-09,NA,NA,NA,NA,NA
MCCOJOHMD1,2002-10-14,NA,NA,NA,NA,NA
MAHOJIMMD1,2002-10-17,NA,NA,NA,NA,NA
HUNTDAVMD2,2002-10-18,NA,NA,NA,NA,NA
GILLEVAMD1,2002-10-21,NA,NA,NA,NA,NA
BROWANNDC1,2002-10-22,NA,NA,NA,NA,NA
KINDFARMD1,2002-10-23,NA,NA,NA,NA,NA
GOCHJOAMD1,2002-10-24,NA,NA,NA,NA,NA
MUTRCYNMD1,2002-10-25,NA,NA,NA,NA,NA
FREYFREMD1,2002-10-29,NA,NA,NA,NA,NA
SINGTONMD1,2003-04-08,NA,NA,NA,NA,NA
RICHLIBMD1,2003-04-21,NA,NA,NA,NA,NA
RICHLIBMD1,2003-04-22,NA,NA,NA,NA,NA
GARDVALMD1,2003-04-25,NA,NA,NA,NA,NA
KOSLDREMD1,2003-04-28,NA,NA,NA,NA,NA
PERRCHRMD1,2003-04-29,NA,NA,NA,NA,NA
SALOSHEMD1,2003-04-29,NA,NA,NA,NA,NA
OMLAKEVMD1,2003-05-01,NA,NA,NA,NA,NA
HUNTBRIMD1,2003-05-02,NA,NA,NA,NA,NA
MCCAKEVMD1,2003-05-03,NA,NA,NA,NA,NA
JOHNTHEMD1,2003-05-05,NA,NA,NA,NA,NA
CARLSHIMD1,2003-05-05,NA,NA,NA,NA,NA
MCKEJANMD1,2003-05-06,NA,NA,NA,NA,NA
RCPPM1DC1,2003-05-06,NA,NA,NA,NA,NA
MAHOJIMMD1,2003-05-07,NA,NA,NA,NA,NA
GIBSELAMD1,2003-05-07,NA,NA,NA,NA,NA
RCPHC1DC1,2003-05-07,NA,NA,NA,NA,NA
ROHRSALMD1,2003-05-07,NA,NA,NA,NA,NA
MARRPETMD1,2003-05-08,NA,NA,NA,NA,NA
PANCSAMMD1,2003-05-08,NA,NA,NA,NA,NA
STURCARMD1,2003-05-08,NA,NA,NA,NA,NA
MOSMCARMD1,2003-05-08,NA,NA,NA,NA,NA
LERNJEFMD1,2003-05-09,NA,NA,NA,NA,NA
FAGABERMD1,2003-05-09,NA,NA,NA,NA,NA
MOLIKARMD1,2003-05-09,NA,NA,NA,NA,NA
FARYSIMMD1,2003-05-09,NA,NA,NA,NA,NA
BRIGKIMMD1,2003-05-10,NA,NA,NA,NA,NA
MAGNDAVMD1,2003-05-12,NA,NA,NA,NA,NA
KINDFARMD1,2003-05-12,NA,NA,NA,NA,NA
SANFCARMD1,2003-05-12,NA,NA,NA,NA,NA
PERNMIKMD1,2003-05-12,NA,NA,NA,NA,NA
RCPPH2DC1,2003-05-13,NA,NA,NA,NA,NA
REILJENMD1,2003-05-13,NA,NA,NA,NA,NA
NZPSMBCDC1,2003-05-13,NA,NA,NA,NA,NA
HADDMARMD1,2003-05-14,NA,NA,NA,NA,NA
REIRJEAMD1,2003-05-14,NA,NA,NA,NA,NA
HAMIMARMD1,2003-05-14,NA,NA,NA,NA,NA
MILLPAUMD1,2003-05-14,NA,NA,NA,NA,NA
MARRPETMD1,2003-05-14,NA,NA,NA,NA,NA
HAMMBARMD1,2003-05-15,NA,NA,NA,NA,NA
STORPATMD1,2003-05-15,NA,NA,NA,NA,NA
GEHRDALMD1,2003-05-15,NA,NA,NA,NA,NA
SCOLWENMD1,2003-05-15,NA,NA,NA,NA,NA
PATSNADMD1,2003-05-15,NA,NA,NA,NA,NA
CLARKELMD1,2003-05-15,NA,NA,NA,NA,NA
REITBOBMD1,2003-05-17,NA,NA,NA,NA,NA
RCPKM1DC1,2003-05-19,NA,NA,NA,NA,NA
RCPPM1DC1,2003-05-19,NA,NA,NA,NA,NA
RCPPM2DC1,2003-05-19,NA,NA,NA,NA,NA
FERRSUEMD1,2003-05-19,NA,NA,NA,NA,NA
SHEEMARMD1,2003-05-19,NA,NA,NA,NA,NA
CAUSSUSMD1,2003-05-19,NA,NA,NA,NA,NA
OBRICHRMD1,2003-05-19,NA,NA,NA,NA,NA
SPEYPAUMD1,2003-05-20,NA,NA,NA,NA,NA
RCPKM1DC1,2003-05-20,NA,NA,NA,NA,NA
MILLJOEMD1,2003-05-20,NA,NA,NA,NA,NA
LLEISUEDC1,2003-05-20,NA,NA,NA,NA,NA
BROWANNDC1,2003-05-20,NA,NA,NA,NA,NA
ONTAHOUDC1,2003-05-20,NA,NA,NA,NA,NA
COULMARMD1,2003-05-21,NA,NA,NA,NA,NA
ZENKBOBMD1,2003-05-22,NA,NA,NA,NA,NA
RCPCG1DC1,2003-05-22,NA,NA,NA,NA,NA
RCPRS1DC1,2003-05-22,NA,NA,NA,NA,NA
GOUGGREMD1,2003-05-22,NA,NA,NA,NA,NA
RCPHC2DC1,2003-05-23,NA,NA,NA,NA,NA
HUNTDAVMD2,2003-05-23,NA,NA,NA,NA,NA
MISSEDDC1,2003-05-26,NA,NA,NA,NA,NA
RCPNC1DC1,2003-05-27,NA,NA,NA,NA,NA
CONNBARMD1,2003-05-27,NA,NA,NA,NA,NA
NAYLMICMD1,2003-05-27,NA,NA,NA,NA,NA
BAINANDMD1,2003-05-27,NA,NA,NA,NA,NA
RAUNERIMD1,2003-05-27,NA,NA,NA,NA,NA
GOUGGREMD1,2003-05-27,NA,NA,NA,NA,NA
SCHLROBMD1,2003-05-27,NA,NA,NA,NA,NA
RCPRR1DC1,2003-05-28,NA,NA,NA,NA,NA
RAYTIMMD1,2003-05-28,NA,NA,NA,NA,NA
BORGRACMD1,2003-05-28,NA,NA,NA,NA,NA
STURCARMD1,2003-05-28,NA,NA,NA,NA,NA
MANNJANDC1,2003-05-28,NA,NA,NA,NA,NA
MCCOCHRMD1,2003-05-29,NA,NA,NA,NA,NA
MCCOJOHMD1,2003-05-29,NA,NA,NA,NA,NA
TUFTKATMD1,2003-05-29,NA,NA,NA,NA,NA
ANDRKENVA1,2003-05-29,NA,NA,NA,NA,NA
NZPSMBCDC1,2003-05-29,NA,NA,NA,NA,NA
NICHALIMD1,2003-05-30,NA,NA,NA,NA,NA
RCPCG1DC1,2003-05-30,NA,NA,NA,NA,NA
FOLEMARMD1,2003-05-30,NA,NA,NA,NA,NA
CLARKELMD1,2003-05-30,NA,NA,NA,NA,NA
GILLEVAMD1,2003-05-30,NA,NA,NA,NA,NA
CYLBURNMD1,2003-05-30,NA,NA,NA,NA,NA
MANNJANDC1,2003-05-30,NA,NA,NA,NA,NA
LLANMATMD1,2003-05-31,NA,NA,NA,NA,NA
RCPPM1DC1,2003-05-31,NA,NA,NA,NA,NA
WILLRAJMD1,2003-05-31,NA,NA,NA,NA,NA
MEGOPATMD1,2003-06-02,NA,NA,NA,NA,NA
DORNROBMD1,2003-06-02,NA,NA,NA,NA,NA
LUCIDANMD1,2003-06-02,NA,NA,NA,NA,NA
STURCARMD1,2003-06-02,NA,NA,NA,NA,NA
RCPPM2DC1,2003-06-02,NA,NA,NA,NA,NA
RCPHC1DC1,2003-06-02,NA,NA,NA,NA,NA
MISBJANMD1,2003-06-03,NA,NA,NA,NA,NA
SHEEMARMD1,2003-06-03,NA,NA,NA,NA,NA
RCPPH3DC1,2003-06-03,NA,NA,NA,NA,NA
KINDFARMD1,2003-06-04,NA,NA,NA,NA,NA
EVANMICMD1,2003-06-05,NA,NA,NA,NA,NA
HAMIMARMD1,2003-06-05,NA,NA,NA,NA,NA
KORRHARMD1,2003-06-05,NA,NA,NA,NA,NA
SCHOPAUMD1,2003-06-06,NA,NA,NA,NA,NA
GOCHJOAMD1,2003-06-06,NA,NA,NA,NA,NA
DALEELIMD1,2003-06-06,NA,NA,NA,NA,NA
STANJEFMD1,2003-06-06,NA,NA,NA,NA,NA
KINDFARMD1,2003-06-08,NA,NA,NA,NA,NA
MESEBARMD1,2003-06-09,NA,NA,NA,NA,NA
MISBJANMD1,2003-06-09,NA,NA,NA,NA,NA
FAGABERMD1,2003-06-09,NA,NA,NA,NA,NA
ONTAHOUDC1,2003-06-09,NA,NA,NA,NA,NA
CAMPGLOMD1,2003-06-09,NA,NA,NA,NA,NA
KRAMPAUMD1,2003-06-10,NA,NA,NA,NA,NA
RCPHC1DC1,2003-06-10,NA,NA,NA,NA,NA
ONTAHOUDC1,2003-06-10,NA,NA,NA,NA,NA
WIKACORMD1,2003-06-10,NA,NA,NA,NA,NA
MORAJANMD1,2003-06-11,NA,NA,NA,NA,NA
RCPPM1DC1,2003-06-11,NA,NA,NA,NA,NA
MCKEJANMD1,2003-06-11,NA,NA,NA,NA,NA
MILLPAUMD1,2003-06-11,NA,NA,NA,NA,NA
CARLSHIMD1,2003-06-11,NA,NA,NA,NA,NA
ROHRSALMD1,2003-06-11,NA,NA,NA,NA,NA
MCLERICMD1,2003-06-12,NA,NA,NA,NA,NA
RCPPH1DC1,2003-06-12,NA,NA,NA,NA,NA
KINDFARMD1,2003-06-12,NA,NA,NA,NA,NA
LORAJORMD1,2003-06-13,NA,NA,NA,NA,NA
PATSNADMD1,2003-06-13,NA,NA,NA,NA,NA
RAUNERIMD1,2003-06-13,NA,NA,NA,NA,NA
ONTAHOUDC1,2003-06-13,NA,NA,NA,NA,NA
RCPCG1DC1,2003-06-14,NA,NA,NA,NA,NA
STAVKORMD1,2003-06-14,NA,NA,NA,NA,NA
BAKEKYLDC1,2003-06-14,NA,NA,NA,NA,NA
BROWANNDC1,2003-06-14,NA,NA,NA,NA,NA
BRIGKIMMD1,2003-06-15,NA,NA,NA,NA,NA
SCHLROBMD1,2003-06-15,NA,NA,NA,NA,NA
BLOCDAVMD1,2003-06-16,NA,NA,NA,NA,NA
RAUNERIMD1,2003-06-16,NA,NA,NA,NA,NA
MURTERIMD1,2003-06-16,NA,NA,NA,NA,NA
TATEJUAMD1,2003-06-16,NA,NA,NA,NA,NA
NORTHESMD1,2003-06-17,NA,NA,NA,NA,NA
MORAANGMD1,2003-06-17,NA,NA,NA,NA,NA
REILJENMD1,2003-06-17,NA,NA,NA,NA,NA
SCHLROBMD1,2003-06-17,NA,NA,NA,NA,NA
WILLCYNVA1,2003-06-18,NA,NA,NA,NA,NA
KAUFLAUMD1,2003-06-18,NA,NA,NA,NA,NA
SCHLROBMD1,2003-06-18,NA,NA,NA,NA,NA
MUTRCYNMD1,2003-06-20,NA,NA,NA,NA,NA
CYLBURNMD1,2003-06-20,NA,NA,NA,NA,NA
ONTAHOUDC1,2003-06-20,NA,NA,NA,NA,NA
OWENJOHMD1,2003-06-21,NA,NA,NA,NA,NA
CYLBURNMD1,2003-06-21,NA,NA,NA,NA,NA
BLANBETMD1,2003-06-21,NA,NA,NA,NA,NA
GALLTERMD1,2003-06-21,NA,NA,NA,NA,NA
BAKEKYLDC1,2003-06-23,NA,NA,NA,NA,NA
BRENSTEMD1,2003-06-23,NA,NA,NA,NA,NA
AMERICOMD1,2003-06-23,NA,NA,NA,NA,NA
REITBOBMD1,2003-06-23,NA,NA,NA,NA,NA
RCPPH3DC1,2003-06-24,NA,NA,NA,NA,NA
COLALISMD1,2003-06-24,NA,NA,NA,NA,NA
MCKEJANMD1,2003-06-24,NA,NA,NA,NA,NA
FREYFREMD1,2003-06-24,NA,NA,NA,NA,NA
COWLANDMD1,2003-06-25,NA,NA,NA,NA,NA
RCPPM1DC1,2003-06-25,NA,NA,NA,NA,NA
WILELINMD1,2003-06-25,NA,NA,NA,NA,NA
BURNNANMD1,2003-06-25,NA,NA,NA,NA,NA
RCPPH3DC1,2003-06-26,NA,NA,NA,NA,NA
SIMOROSVA1,2003-06-26,NA,NA,NA,NA,NA
MCKEANNVA1,2003-06-26,NA,NA,NA,NA,NA
BRIGKIMMD1,2003-06-26,NA,NA,NA,NA,NA
SULLPAUVA1,2003-06-26,NA,NA,NA,NA,NA
BROWANNDC1,2003-06-26,NA,NA,NA,NA,NA
COLSKATMD1,2003-06-27,NA,NA,NA,NA,NA
WOODELEVA1,2003-06-27,NA,NA,NA,NA,NA
RUSSJODMD1,2003-06-27,NA,NA,NA,NA,NA
JACKALADC1,2003-06-27,NA,NA,NA,NA,NA
GOMEKARMD1,2003-06-27,NA,NA,NA,NA,NA
BARBJERMD1,2003-06-27,NA,NA,NA,NA,NA
MCKEJANMD1,2003-06-28,NA,NA,NA,NA,NA
CAMPROSMD1,2003-06-28,NA,NA,NA,NA,NA
JEWELIBMD1,2003-06-29,NA,NA,NA,NA,NA
BURRANDMD1,2003-06-30,NA,NA,NA,NA,NA
WINGJERMD1,2003-06-30,NA,NA,NA,NA,NA
URBABETMD1,2003-06-30,NA,NA,NA,NA,NA
TINIKATMD1,2003-07-01,NA,NA,NA,NA,NA
LERNJEFMD1,2003-07-01,NA,NA,NA,NA,NA
BARNDORMD1,2003-07-01,NA,NA,NA,NA,NA
BERNCHRMD1,2003-07-02,NA,NA,NA,NA,NA
GOROCARDC1,2003-07-02,NA,NA,NA,NA,NA
FARYSIMMD1,2003-07-02,NA,NA,NA,NA,NA
WISECELMD1,2003-07-03,NA,NA,NA,NA,NA
FUTRIVAVA1,2003-07-04,NA,NA,NA,NA,NA
WELLCARMD1,2003-07-04,NA,NA,NA,NA,NA
RCPDP1DC1,2003-07-04,NA,NA,NA,NA,NA
MAHOJIMMD1,2003-07-05,NA,NA,NA,NA,NA
BERGMICMD1,2003-07-07,NA,NA,NA,NA,NA
CANTBOBMD1,2003-07-07,NA,NA,NA,NA,NA
RCPPH3DC1,2003-07-07,NA,NA,NA,NA,NA
REIKROBMD1,2003-07-08,NA,NA,NA,NA,NA
SALOSHEMD1,2003-07-08,NA,NA,NA,NA,NA
WOLFKARDC1,2003-07-09,NA,NA,NA,NA,NA
SHAYSARMD1,2003-07-09,NA,NA,NA,NA,NA
NATIGALDC1,2003-07-09,NA,NA,NA,NA,NA
LERNJEFMD1,2003-07-09,NA,NA,NA,NA,NA
MASORICMD1,2003-07-10,NA,NA,NA,NA,NA
BARBJERMD1,2003-07-10,NA,NA,NA,NA,NA
NZPSMBCDC1,2003-07-10,NA,NA,NA,NA,NA
PICKCREMD1,2003-07-11,NA,NA,NA,NA,NA
JONECBRMD1,2003-07-11,NA,NA,NA,NA,NA
NZPSMBCDC1,2003-07-11,NA,NA,NA,NA,NA
GALETANMD1,2003-07-12,NA,NA,NA,NA,NA
BEALTOMMD1,2003-07-14,NA,NA,NA,NA,NA
RCPDP1DC1,2003-07-15,NA,NA,NA,NA,NA
BRENSTEMD1,2003-07-16,NA,NA,NA,NA,NA
ANDEMIKMD1,2003-07-16,NA,NA,NA,NA,NA
WOODPAUVA1,2003-07-16,NA,NA,NA,NA,NA
EDEREDWVA1,2003-07-17,NA,NA,NA,NA,NA
HIRSHHODC1,2003-07-17,NA,NA,NA,NA,NA
EARLNANMD1,2003-07-18,NA,NA,NA,NA,NA
RCPPM2DC1,2003-07-18,NA,NA,NA,NA,NA
HUTCBARVA1,2003-07-18,NA,NA,NA,NA,NA
NZPSMBCDC1,2003-07-18,NA,NA,NA,NA,NA
HIRSHHODC1,2003-07-22,NA,NA,NA,NA,NA
HIRSHHODC1,2003-07-25,NA,NA,NA,NA,NA
STURCARMD1,2003-07-28,NA,NA,NA,NA,NA
GOUGGREMD1,2003-08-18,NA,NA,NA,NA,NA
MUTRCYNMD1,2003-08-19,NA,NA,NA,NA,NA
BROWANNDC1,2003-08-25,NA,NA,NA,NA,NA
BROWANNDC1,2003-08-26,NA,NA,NA,NA,NA
BROWANNDC1,2003-09-22,NA,NA,NA,NA,NA
HUNTDAVMD2,2003-10-07,NA,NA,NA,NA,NA
ANDEMIKMD1,2004-04-08,NA,NA,NA,NA,NA
BURRANDMD1,2004-04-09,NA,NA,NA,NA,NA
SUITKATMD1,2004-04-12,NA,NA,NA,NA,NA
WILELINMD1,2004-04-13,NA,NA,NA,NA,NA
DANIBARMD1,2004-04-14,NA,NA,NA,NA,NA
WOODPAUVA1,2004-04-15,NA,NA,NA,NA,NA
AMERICOMD1,2004-04-16,NA,NA,NA,NA,NA
MORAJANMD1,2004-04-19,NA,NA,NA,NA,NA
BARNDORMD1,2004-04-24,NA,NA,NA,NA,NA
MASORICMD1,2004-04-26,NA,NA,NA,NA,NA
BEALTOMMD1,2004-04-27,NA,NA,NA,NA,NA
JONECBRMD1,2004-04-28,NA,NA,NA,NA,NA
REUTSHAMD1,2004-04-29,NA,NA,NA,NA,NA
BARBJERMD1,2004-04-30,NA,NA,NA,NA,NA
DECHKIMMD1,2004-05-01,NA,NA,NA,NA,NA
LORAJORMD1,2004-05-04,NA,NA,NA,NA,NA
GOROCARDC1,2004-05-05,NA,NA,NA,NA,NA
BURNNANMD1,2004-05-06,NA,NA,NA,NA,NA
TINIKATMD1,2004-05-07,NA,NA,NA,NA,NA
STURCARMD1,2004-05-07,NA,NA,NA,NA,NA
BARNDORMD1,2004-05-07,NA,NA,NA,NA,NA
MARRPETMD1,2004-05-07,NA,NA,NA,NA,NA
SERCGUEMD1,2004-05-08,NA,NA,NA,NA,NA
COWLANDMD1,2004-05-10,NA,NA,NA,NA,NA
URBABETMD1,2004-05-11,NA,NA,NA,NA,NA
MCCOJOHMD1,2004-05-11,NA,NA,NA,NA,NA
PATSNADMD1,2004-05-11,NA,NA,NA,NA,NA
CARLSHIMD1,2004-05-11,NA,NA,NA,NA,NA
FERRSUEMD1,2004-05-12,NA,NA,NA,NA,NA
LUCIDANMD1,2004-05-13,NA,NA,NA,NA,NA
KINDFARMD1,2004-05-13,NA,NA,NA,NA,NA
MCKEJANMD1,2004-05-13,NA,NA,NA,NA,NA
NAYLMICMD1,2004-05-13,NA,NA,NA,NA,NA
KINDFARMD1,2004-05-14,NA,NA,NA,NA,NA
COWLANDMD1,2004-05-17,NA,NA,NA,NA,NA
DELUBILMD1,2004-05-17,NA,NA,NA,NA,NA
ROHRSALMD1,2004-05-17,NA,NA,NA,NA,NA
MORAANGMD1,2004-05-18,NA,NA,NA,NA,NA
MILLPAUMD1,2004-05-18,NA,NA,NA,NA,NA
ONTAHOUDC1,2004-05-18,NA,NA,NA,NA,NA
WIKACORMD1,2004-05-18,NA,NA,NA,NA,NA
EVANMICMD1,2004-05-19,NA,NA,NA,NA,NA
BRENSTEMD1,2004-05-19,NA,NA,NA,NA,NA
SCHLROBMD1,2004-05-19,NA,NA,NA,NA,NA
EARLNANMD1,2004-05-20,NA,NA,NA,NA,NA
KINDFARMD1,2004-05-20,NA,NA,NA,NA,NA
STANJEFMD1,2004-05-20,NA,NA,NA,NA,NA
BROWANNDC1,2004-05-20,NA,NA,NA,NA,NA
OBRICHRMD1,2004-05-20,NA,NA,NA,NA,NA
KINDFARMD1,2004-05-21,NA,NA,NA,NA,NA
CAMPROSMD1,2004-05-21,NA,NA,NA,NA,NA
MAHOJIMMD1,2004-05-22,NA,NA,NA,NA,NA
KORRHARMD1,2004-05-24,NA,NA,NA,NA,NA
NATICATDC1,2004-05-24,NA,NA,NA,NA,NA
NAYLMICMD1,2004-05-24,NA,NA,NA,NA,NA
SCHLROBMD1,2004-05-24,NA,NA,NA,NA,NA
BERGMICMD1,2004-05-25,NA,NA,NA,NA,NA
ODELVINMD1,2004-05-25,NA,NA,NA,NA,NA
FAGABERMD1,2004-05-25,NA,NA,NA,NA,NA
MISSEDDC1,2004-05-25,NA,NA,NA,NA,NA
MCLERICMD1,2004-05-26,NA,NA,NA,NA,NA
SERCGUEMD1,2004-05-26,NA,NA,NA,NA,NA
HUTCBARVA1,2004-05-26,NA,NA,NA,NA,NA
FOLEMARMD1,2004-05-27,NA,NA,NA,NA,NA
CYLBURNMD1,2004-05-27,NA,NA,NA,NA,NA
KINDFARMD1,2004-05-27,NA,NA,NA,NA,NA
TATEJUAMD1,2004-05-27,NA,NA,NA,NA,NA
GOCHJOAMD1,2004-05-28,NA,NA,NA,NA,NA
DALEELIMD1,2004-05-28,NA,NA,NA,NA,NA
REITBOBMD1,2004-05-28,NA,NA,NA,NA,NA
MCKEANNVA1,2004-05-29,NA,NA,NA,NA,NA
BLANBETMD1,2004-05-29,NA,NA,NA,NA,NA
MARRPETMD1,2004-05-31,NA,NA,NA,NA,NA
DELUBILMD1,2004-05-31,NA,NA,NA,NA,NA
ROHRSALMD1,2004-05-31,NA,NA,NA,NA,NA
COLSKATMD1,2004-06-01,NA,NA,NA,NA,NA
MEGOPATMD1,2004-06-01,NA,NA,NA,NA,NA
BORGRACMD1,2004-06-01,NA,NA,NA,NA,NA
BLANBETMD1,2004-06-01,NA,NA,NA,NA,NA
HUNTDAVMD2,2004-06-01,NA,NA,NA,NA,NA
BLOCDAVMD1,2004-06-02,NA,NA,NA,NA,NA
STAVKORMD1,2004-06-02,NA,NA,NA,NA,NA
MARRPETMD1,2004-06-02,NA,NA,NA,NA,NA
GEHRDALMD1,2004-06-02,NA,NA,NA,NA,NA
SCOLWENMD1,2004-06-02,NA,NA,NA,NA,NA
EDEREDWVA1,2004-06-03,NA,NA,NA,NA,NA
MARRPETMD1,2004-06-03,NA,NA,NA,NA,NA
FREYFREMD1,2004-06-03,NA,NA,NA,NA,NA
ADAMELEVA1,2004-06-04,NA,NA,NA,NA,NA
JACOAMYMD1,2004-06-04,NA,NA,NA,NA,NA
MARRPETMD1,2004-06-04,NA,NA,NA,NA,NA
REITBOBMD1,2004-06-04,NA,NA,NA,NA,NA
MCCOCHRMD1,2004-06-06,NA,NA,NA,NA,NA
ONTAHOUDC1,2004-06-06,NA,NA,NA,NA,NA
SIMOROSVA1,2004-06-07,NA,NA,NA,NA,NA
MAGNDAVMD1,2004-06-07,NA,NA,NA,NA,NA
KRAMPAUMD1,2004-06-07,NA,NA,NA,NA,NA
KINDFARMD1,2004-06-07,NA,NA,NA,NA,NA
OMLAKEVMD1,2004-06-07,NA,NA,NA,NA,NA
SCHOPAUMD1,2004-06-08,NA,NA,NA,NA,NA
LERNJEFMD1,2004-06-08,NA,NA,NA,NA,NA
CAMPGLOMD1,2004-06-08,NA,NA,NA,NA,NA
THOMSUEMD1,2004-06-09,NA,NA,NA,NA,NA
MARRPETMD1,2004-06-09,NA,NA,NA,NA,NA
ONTAHOUDC1,2004-06-09,NA,NA,NA,NA,NA
PERNMIKMD1,2004-06-09,NA,NA,NA,NA,NA
COLALISMD1,2004-06-10,NA,NA,NA,NA,NA
MOLIKARMD1,2004-06-10,NA,NA,NA,NA,NA
MOSMCARMD1,2004-06-10,NA,NA,NA,NA,NA
REIRJEAMD1,2004-06-11,NA,NA,NA,NA,NA
BALAELEMD1,2004-06-11,NA,NA,NA,NA,NA
WINGJERMD1,2004-06-12,NA,NA,NA,NA,NA
SULLPAUVA1,2004-06-14,NA,NA,NA,NA,NA
CONAGAIMD1,2004-06-14,NA,NA,NA,NA,NA
BROWANNDC1,2004-06-14,NA,NA,NA,NA,NA
MCGHDENMD1,2004-06-15,NA,NA,NA,NA,NA
KAUFLAUMD1,2004-06-15,NA,NA,NA,NA,NA
CYLBURNMD1,2004-06-15,NA,NA,NA,NA,NA
KINDFARMD1,2004-06-15,NA,NA,NA,NA,NA
UNGELAUDC1,2004-06-15,NA,NA,NA,NA,NA
KOSLDREMD1,2004-06-16,NA,NA,NA,NA,NA
KINDFARMD1,2004-06-16,NA,NA,NA,NA,NA
RAUNERIMD1,2004-06-16,NA,NA,NA,NA,NA
SHAYSARMD1,2004-06-17,NA,NA,NA,NA,NA
KINDFARMD1,2004-06-17,NA,NA,NA,NA,NA
RAYTIMMD1,2004-06-17,NA,NA,NA,NA,NA
STORPATMD1,2004-06-17,NA,NA,NA,NA,NA
HUNTDAVMD2,2004-06-17,NA,NA,NA,NA,NA
SPEYPAUMD1,2004-06-18,NA,NA,NA,NA,NA
MURTERIMD1,2004-06-18,NA,NA,NA,NA,NA
BAKEKYLDC1,2004-06-18,NA,NA,NA,NA,NA
GOUGGREMD1,2004-06-18,NA,NA,NA,NA,NA
AMERICOMD1,2004-06-18,NA,NA,NA,NA,NA
NZPSMBCDC1,2004-06-18,NA,NA,NA,NA,NA
RUSSJODMD1,2004-06-19,NA,NA,NA,NA,NA
MCKEJANMD1,2004-06-19,NA,NA,NA,NA,NA
MISBJANMD1,2004-06-19,NA,NA,NA,NA,NA
RAUNERIMD1,2004-06-20,NA,NA,NA,NA,NA
MERRJOAMD1,2004-06-21,NA,NA,NA,NA,NA
GARDVALMD1,2004-06-21,NA,NA,NA,NA,NA
CAUSSUSMD1,2004-06-21,NA,NA,NA,NA,NA
RICHLIBMD1,2004-06-22,NA,NA,NA,NA,NA
SCHILYDMD1,2004-06-22,NA,NA,NA,NA,NA
GEHRDALMD1,2004-06-22,NA,NA,NA,NA,NA
REILJENMD1,2004-06-22,NA,NA,NA,NA,NA
ROHRSALMD1,2004-06-22,NA,NA,NA,NA,NA
HUNTBRIMD1,2004-06-23,NA,NA,NA,NA,NA
FUTRIVAVA1,2004-06-23,NA,NA,NA,NA,NA
CARLSHIMD1,2004-06-23,NA,NA,NA,NA,NA
BARNDORMD1,2004-06-23,NA,NA,NA,NA,NA
COULMARMD1,2004-06-24,NA,NA,NA,NA,NA
ENZIKIRMD1,2004-06-24,NA,NA,NA,NA,NA
SALOSHEMD1,2004-06-24,NA,NA,NA,NA,NA
HAMIMARMD1,2004-06-25,NA,NA,NA,NA,NA
JACKALADC1,2004-06-25,NA,NA,NA,NA,NA
GOMEKARMD1,2004-06-25,NA,NA,NA,NA,NA
WOODPAUVA1,2004-06-26,NA,NA,NA,NA,NA
GIBSELAMD1,2004-06-28,NA,NA,NA,NA,NA
NORTHESMD1,2004-06-28,NA,NA,NA,NA,NA
KINDFARMD1,2004-06-28,NA,NA,NA,NA,NA
WOODPAUVA1,2004-06-28,NA,NA,NA,NA,NA
VERSBETMD2,2004-06-29,NA,NA,NA,NA,NA
ZENKBOBMD1,2004-06-29,NA,NA,NA,NA,NA
JOHNTHEMD1,2004-06-30,NA,NA,NA,NA,NA
CYLBURNMD1,2004-06-30,NA,NA,NA,NA,NA
KINDFARMD1,2004-06-30,NA,NA,NA,NA,NA
MCCAKEVMD1,2004-06-30,NA,NA,NA,NA,NA
LLANMATMD1,2004-07-01,NA,NA,NA,NA,NA
CYLBURNMD1,2004-07-01,NA,NA,NA,NA,NA
COURLESDC1,2004-07-01,NA,NA,NA,NA,NA
NAYLMICMD1,2004-07-01,NA,NA,NA,NA,NA
LERNJEFMD1,2004-07-01,NA,NA,NA,NA,NA
SCHLROBMD1,2004-07-01,NA,NA,NA,NA,NA
KINDFARMD1,2004-07-02,NA,NA,NA,NA,NA
MANNJANDC1,2004-07-02,NA,NA,NA,NA,NA
TUFTKATMD1,2004-07-02,NA,NA,NA,NA,NA
MILLJOEMD1,2004-07-02,NA,NA,NA,NA,NA
ROHRSALMD1,2004-07-02,NA,NA,NA,NA,NA
DORNROBMD1,2004-07-03,NA,NA,NA,NA,NA
CLARKELMD1,2004-07-03,NA,NA,NA,NA,NA
SCOLWENMD1,2004-07-03,NA,NA,NA,NA,NA
KINDFARMD1,2004-07-04,NA,NA,NA,NA,NA
THOMCARMD1,2004-07-05,NA,NA,NA,NA,NA
LERNJEFMD1,2004-07-06,NA,NA,NA,NA,NA
GOUGGREMD1,2004-07-06,NA,NA,NA,NA,NA
SINGTONMD1,2004-07-07,NA,NA,NA,NA,NA
KINDFARMD1,2004-07-07,NA,NA,NA,NA,NA
GEHRDALMD1,2004-07-07,NA,NA,NA,NA,NA
PATSNADMD1,2004-07-08,NA,NA,NA,NA,NA
VERSBETMD1,2004-07-08,NA,NA,NA,NA,NA
MESEBARMD1,2004-07-09,NA,NA,NA,NA,NA
WILLRAJMD1,2004-07-10,NA,NA,NA,NA,NA
