siteIDForayCountUnbanded,dateForayCountUnbanded,sppForayCountUnbanded,countForayCountUnbanded
CASSKATGA1,2017-06-14,CACH,2
CASSKATGA1,2017-06-14,NOCA,3
CASSKATGA1,2017-06-14,CARW,2
CASTTOMNC1,2017-06-08,CACH,5
CASTTOMNC1,2017-06-08,CARW,6
CASTTOMNC1,2017-06-08,NOCA,12
CASTTOMNC1,2017-06-08,HOWR,2
CASTTOMNC1,2017-06-08,SOSP,4
CASTTOMNC1,2017-06-08,GRCA,4
CASTTOMNC1,2016-05-11,CACH,1
CASTTOMNC1,2016-05-11,CARW,1
CASTTOMNC1,2016-05-11,HOWR,3
CASTTOMNC1,2016-05-11,NOCA,2
CASTTOMNC1,2016-05-11,SOSP,3
CAUSSUSMD1,2017-07-09,AMRO,0
CAUSSUSMD1,2017-07-09,CACH,1
CAUSSUSMD1,2017-07-09,CARW,6
CAUSSUSMD1,2017-07-09,GRCA,6
CAUSSUSMD1,2017-07-09,HOWR,2
CAUSSUSMD1,2017-07-09,NOCA,1
CAUSSUSMD1,2017-07-09,SOSP,2
CAUSSUSMD1,2017-07-09,TUTI,1
CAUSSUSMD1,2016-07-05,NOCA,3
CAUSSUSMD1,2016-07-05,HOWR,1
CAUSSUSMD1,2016-07-05,SOSP,1
CAUSSUSMD1,2016-07-05,GRCA,2
CHALMICGA1,2016-06-13,NOCA,5
CHALMICGA1,2016-06-13,CARW,3
CHALMICGA1,2016-06-13,GRCA,2
CHALMICGA1,2016-06-13,SOSP,4
CHALMICGA1,2017-06-08,AMRO,9
CHALMICGA1,2017-06-08,SOSP,1
CHALMICGA1,2017-06-08,GRCA,5
CHALMICGA1,2017-06-08,BRTH,4
CHALMICGA1,2017-06-08,NOCA,3
CHALMICGA1,2017-06-08,TUTI,1
CHALMICGA1,2017-06-08,CACH,1
CHALMICGA1,2017-06-08,CARW,1
CHAMPAUGA1,2016-04-14,CARW,2
CHAMPAUGA1,2017-04-09,AMRO,13
CHAMPAUGA1,2017-04-09,NOCA,5
CHAMPAUGA1,2017-04-09,BRTH,1
CHAMPAUGA1,2017-04-09,HOWR,1
CHAMPAUGA1,2017-04-09,NOMO,4
CHAMPAUGA1,2017-04-09,SOSP,3
CHAMPAUGA1,2017-04-09,TUTI,1
CHAMPAUGA1,2017-04-09,CACH,1
CHANSYLGA1,2016-05-03,SOSP,1
CHANSYLGA1,2016-05-03,TUTI,2
CHANSYLGA1,2017-05-09,AMRO,7
CHANSYLGA1,2017-05-09,TUTI,1
CHANSYLGA1,2017-05-09,BRTH,6
CHANSYLGA1,2017-05-09,NOCA,9
CHANSYLGA1,2017-05-09,CACH,4
CHANSYLGA1,2017-05-09,NOMO,6
CHANSYLGA1,2017-05-09,HOWR,3
CHANSYLGA1,2017-05-09,SOSP,5
CHARANDMA1,2016-07-09,AMRO,5
CHARANDMA1,2016-07-09,BCCH,7
CHARANDMA1,2016-07-09,EAPH,0
CHARANDMA1,2016-07-09,NOCA,1
CHARANDMA1,2017-07-03,AMRO,1
CHARANDMA1,2017-07-03,BCCH,5
CHARANDMA1,2017-07-03,GRCA,3
CHERNADFL1,2016-04-18,CARW,4
CHERNADFL1,2016-04-18,NOCA,5
CHERNADFL1,2016-04-18,TUTI,1
CHERNADFL1,2017-05-11,CACH,8
CHERNADFL1,2017-05-11,CARW,3
CHERNADFL1,2017-05-11,NOCA,7
CHERNADFL1,2017-05-11,TUTI,4
CHILDPSMA1,2017-07-05,GRCA,3
CHILDPSMA1,2017-07-05,SOSP,1
CHURCARFL1,2016-05-04,CACH,2
CHURCARFL1,2016-05-04,CARW,1
CHURCARFL1,2016-05-04,NOCA,5
CHURCARFL1,2016-05-04,TUTI,1
CHURCARFL1,2017-04-27,BRTH,1
CHURCARFL1,2017-04-27,CACH,6
CHURCARFL1,2017-04-27,CARW,7
CHURCARFL1,2017-04-27,NOCA,17
CHURCARFL1,2017-04-27,TUTI,3
CIBUJEAFL1,2016-04-27,CACH,1
CIBUJEAFL1,2016-04-27,CARW,2
CIBUJEAFL1,2016-04-27,NOCA,2
CIBUJEAFL1,2016-04-27,TUTI,3
CIBUJEAFL1,2017-04-05,CACH,4
CIBUJEAFL1,2017-04-05,CARW,4
CIBUJEAFL1,2017-04-05,NOCA,12
CIBUJEAFL1,2017-04-05,TUTI,7
CLARBRYMA1,2016-05-24,AMRO,11
CLARBRYMA1,2016-05-24,GRCA,1
CLARBRYMA1,2016-05-24,NOCA,1
CLARBRYMA1,2016-05-24,SOSP,4
CLARBRYMA1,2017-06-10,AMRO,10
CLARBRYMA1,2017-06-10,BCCH,2
CLARBRYMA1,2017-06-10,GRCA,1
CLARBRYMA1,2017-06-10,HOWR,1
CLARBRYMA1,2017-06-10,NOCA,2
CLARBRYMA1,2017-06-10,SOSP,1
CLARCOLDC1,2017-07-12,AMRO,6
CLARCOLDC1,2017-07-12,CACH,0
CLARCOLDC1,2017-07-12,CARW,1
CLARCOLDC1,2017-07-12,GRCA,6
CLARCOLDC1,2017-07-12,SOSP,1
CLARCOLDC1,2017-07-12,NOCA,3
CLARCOLDC1,2016-06-12,NOCA,6
CLARCOLDC1,2016-06-12,AMRO,6
CLARCOLDC1,2016-06-12,SOSP,0
CLARCOLDC1,2016-06-12,CARW,0
CLARCOLDC1,2016-06-12,CACH,0
CLARCOLDC1,2016-06-12,NOMO,0
CLARCOLDC1,2016-06-12,HOWR,0
CLARCOLDC1,2016-06-12,TUTI,0
CLARCOLDC1,2016-06-12,GRCA,3
COCKNICFL1,2016-06-13,NOCA,4
COCKNICFL1,2016-06-13,CACH,2
COCKNICFL1,2016-06-13,CARW,2
COCKNICFL1,2017-04-21,CACH,2
COCKNICFL1,2017-04-21,CARW,4
COCKNICFL1,2017-04-21,NOCA,9
COCKNICFL1,2017-04-21,TUTI,3
COLALISMD1,2016-05-12,CACH,2
COLALISMD1,2016-05-12,HOWR,4
COLALISMD1,2016-05-12,NOCA,1
COLALISMD1,2016-05-12,SOSP,1
COLALISMD1,2017-07-04,CARW,3
COLALISMD1,2017-07-04,GRCA,5
COLALISMD1,2017-07-04,HOWR,3
COLALISMD1,2017-07-04,NOCA,2
COLALISMD1,2017-07-04,NOMO,0
COLALISMD1,2017-07-04,SOSP,1
COLALISMD1,2017-07-04,CACH,0
COLLCLAFL1,2016-06-16,NOCA,5
COLLCLAFL1,2016-06-16,CARW,2
COLLCLAFL1,2016-06-16,TUTI,1
COLLJUDNC1,2016-07-06,CACH,7
COLLJUDNC1,2016-07-06,CARW,4
COLLKEIFL1,2016-04-25,NOCA,5
COLLKEIFL1,2016-04-25,TUTI,1
COLLKEIFL1,2017-04-11,NOCA,12
COLLKEIFL1,2017-04-11,TUTI,5
COLLKEIFL1,2017-04-11,CACH,3
COLSKATMD1,2016-05-07,AMRO,6
COLSKATMD1,2016-05-07,CACH,5
COLSKATMD1,2016-05-07,CARW,4
COLSKATMD1,2016-05-07,GRCA,8
COLSKATMD1,2016-05-07,HOWR,2
COLSKATMD1,2016-05-07,NOCA,10
COLSKATMD1,2017-04-20,NOCA,14
COLSKATMD1,2017-04-20,AMRO,6
COLSKATMD1,2017-04-20,CACH,6
COLSKATMD1,2017-04-20,CARW,2
COLSKATMD1,2017-04-20,HOWR,1
CONNJOHNC1,2017-05-30,CARW,9
CONNJOHNC1,2017-05-30,GRCA,8
CONZBRIMA1,2016-05-21,AMRO,4
CONZBRIMA1,2016-05-21,GRCA,3
CONZBRIMA1,2016-05-21,NOCA,1
COOKGLOGA1,2016-04-11,CACH,3
COOKGLOGA1,2016-04-11,CARW,2
COOKGLOGA1,2016-04-11,NOCA,8
COOKGLOGA1,2016-04-11,TUTI,4
COOKGLOGA1,2017-03-28,BRTH,1
COOKGLOGA1,2017-03-28,CARW,2
COOKGLOGA1,2017-03-28,NOMO,1
COOKGLOGA1,2017-03-28,NOCA,6
COOKGLOGA1,2017-03-28,TUTI,1
COOKGLOGA1,2017-03-28,AMRO,5
COOKGLOGA1,2017-03-28,CACH,2
COPEHAZPA1,2017-06-21,SOSP,3
COPEHAZPA1,2017-06-21,NOCA,1
COPEHAZPA1,2017-06-21,AMRO,8
COPEHAZPA1,2017-06-21,HOWR,2
COPEHAZPA1,2017-06-21,CACH,1
CORBAMYNC1,2017-07-05,CACH,9
CORBAMYNC1,2017-07-05,CARW,9
CORBAMYNC1,2017-07-05,GRCA,8
CORBAMYNC1,2017-07-05,HOWR,2
CORBAMYNC1,2016-06-06,CACH,1
CORBAMYNC1,2016-06-06,CARW,3
CORBAMYNC1,2016-06-06,GRCA,1
COSTHOWNC1,2016-06-15,CACH,5
COSTHOWNC1,2016-06-15,CARW,1
COTTVANNC1,2016-06-23,NOCA,4
COTTVANNC1,2016-06-23,CARW,2
COTTVANNC1,2017-05-17,CACH,7
COTTVANNC1,2017-05-17,CARW,4
COTTVANNC1,2017-05-17,NOCA,9
COXANDFL1,2016-05-02,CACH,2
COXANDFL1,2016-05-02,CARW,4
COXANDFL1,2016-05-02,NOCA,3
COXANDFL1,2017-04-16,BRTH,0
COXANDFL1,2017-04-16,CACH,5
COXANDFL1,2017-04-16,CARW,8
COXANDFL1,2017-04-16,NOCA,9
COXANDFL1,2017-04-16,TUTI,8
CRAIJOSNC1,2017-07-01,CACH,11
CRAIJOSNC1,2017-07-01,CARW,7
CRAIJOSNC1,2017-07-01,GRCA,0
CRAIJOSNC1,2017-07-01,NOCA,8
CRAIJOSNC1,2016-06-04,CARW,1
CRAIJOSNC1,2016-10-28,NOCA,1
CRAIJOSNC1,2016-10-28,CACH,0
CRAIJOSNC1,2016-10-28,GRCA,0
CRONCHRVA1,2016-07-08,NOMO,0
CRONCHRVA1,2016-07-08,AMRO,0
CRONCHRVA1,2016-07-08,NOCA,4
CRONCHRVA1,2016-07-08,SOSP,2
CRONCHRVA1,2016-07-08,CACH,1
CRONCHRVA1,2016-07-08,CARW,2
CRONCHRVA1,2016-07-08,GRCA,1
CRONCHRVA1,2016-07-08,HOWR,1
CRONCHRVA2,2017-07-10,CACH,5
CRONCHRVA2,2017-07-10,CARW,6
CRONCHRVA2,2017-07-10,GRCA,3
CRONCHRVA2,2017-07-10,HOWR,4
CRONCHRVA2,2017-07-10,NOCA,9
CRONCHRVA2,2017-07-10,SOSP,8
CRONCHRVA2,2016-07-08,NOCA,2
CRONCHRVA2,2016-07-08,HOWR,5
CRONCHRVA2,2016-07-08,CARW,2
CRONCHRVA2,2016-07-08,GRCA,6
CRONCHRVA2,2016-07-08,SOSP,9
CRONCHRVA2,2016-07-08,AMRO,6
CRONCHRVA2,2016-07-08,CACH,6
CRONCHRVA2,2016-07-08,TUTI,5
CROSLEXFL1,2016-03-27,NOCA,9
CROSLEXFL1,2016-03-27,CARW,5
CYMRHELDC1,2017-06-20,HOWR,1
DAGGNATNC1,2017-06-30,CACH,4
DAGGNATNC1,2017-06-30,CARW,11
DAGGNATNC1,2017-06-30,AMRO,18
DAGGNATNC1,2017-06-30,SOSP,7
DALEELIMD1,2017-07-28,AMRO,0
DALEELIMD1,2017-07-28,CACH,0
DALEELIMD1,2017-07-28,CARW,5
DALEELIMD1,2017-07-28,GRCA,0
DALEELIMD1,2017-07-28,HOWR,2
DALEELIMD1,2017-07-28,NOCA,1
DALEELIMD1,2017-07-28,SOSP,2
DALEELIMD1,2016-06-17,NOCA,3
DALEELIMD1,2016-06-17,HOWR,1
DALEELIMD1,2016-06-17,AMRO,0
DALEELIMD1,2016-06-17,CACH,2
DALEELIMD1,2016-06-17,CARW,2
DALEELIMD1,2016-06-17,GRCA,0
DALEELIMD1,2016-06-17,SOSP,0
DAMIMARPA1,2017-06-07,AMRO,30
DAMIMARPA1,2017-06-07,CACH,3
DAMIMARPA1,2017-06-07,GRCA,1
DAMIMARPA1,2017-06-07,NOCA,2
DAMIMARPA1,2017-06-07,SOSP,15
DAVIALIVA1,2016-05-31,AMRO,12
DAVIALIVA1,2016-05-31,GRCA,12
DAVIALIVA1,2016-05-31,HOWR,6
DAVIALIVA1,2016-05-31,NOCA,7
DAVIALIVA1,2016-05-31,SOSP,4
DAVIALIVA1,2017-06-01,AMRO,10
DAVIALIVA1,2017-06-01,CACH,2
DAVIALIVA1,2017-06-01,CARW,2
DAVIALIVA1,2017-06-01,GRCA,18
DAVIALIVA1,2017-06-01,HOWR,3
DAVIALIVA1,2017-06-01,NOCA,13
DAVIALIVA1,2017-06-01,SOSP,9
DAVICARGA1,2017-05-02,BRTH,2
DAVICARGA1,2017-05-02,CARW,2
DAVICARGA1,2017-05-02,NOCA,3
DAVICARGA1,2017-05-02,CACH,4
DAVIKELVA1,2017-07-10,SOSP,6
DAVIKELVA1,2017-07-10,AMRO,6
DAVIKELVA1,2017-07-10,CACH,0
DAVIKELVA1,2017-07-10,CARW,4
DAVIKELVA1,2017-07-10,GRCA,2
DAVIKELVA1,2017-07-10,NOCA,7
DAVIKELVA1,2017-07-10,NOMO,2
DAVIKELVA1,2016-07-16,AMRO,0
DAVIKELVA1,2016-07-16,CACH,3
DAVIKELVA1,2016-07-16,CARW,0
DAVIKELVA1,2016-07-16,GRCA,0
DAVIKELVA1,2016-07-16,NOCA,4
DAVIKELVA1,2016-07-16,NOMO,1
DAVIKELVA1,2016-07-16,SOSP,1
DAYLAUFL1,2016-06-10,NOCA,6
DAYLAUFL1,2016-06-10,CARW,3
DAYLAUFL1,2016-06-10,TUTI,2
DAYLAUFL1,2017-05-16,CACH,7
DAYLAUFL1,2017-05-16,CARW,7
DAYLAUFL1,2017-05-16,NOCA,19
DAYLAUFL1,2017-05-16,TUTI,6
DEBRMARNC1,2016-04-27,AMRO,9
DEBRMARNC1,2016-04-27,CARW,1
DEBRMARNC1,2016-04-27,GRCA,5
DEBRMARNC1,2016-04-27,NOCA,7
DEBRMARNC1,2017-05-18,AMRO,6
DEBRMARNC1,2017-05-18,CACH,8
DEBRMARNC1,2017-05-18,CARW,7
DEBRMARNC1,2017-05-18,HOWR,1
DEBRMARNC1,2017-05-18,GRCA,5
DEBRMARNC1,2017-05-18,NOCA,7
DECHKIMMD2,2017-07-21,CACH,2
DECHKIMMD2,2017-07-21,CARW,2
DECHKIMMD2,2017-07-21,NOCA,2
DECHKIMMD2,2017-07-21,NOMO,0
DECKJASGA1,2016-04-16,BRTH,2
DECKJASGA1,2016-04-16,CARW,2
DECKJASGA1,2016-04-16,NOCA,6
DECKJASGA1,2017-03-23,AMRO,27
DECKJASGA1,2017-03-23,SOSP,6
DECKJASGA1,2017-03-23,NOCA,7
DECKJASGA1,2017-03-23,BRTH,4
DECKJASGA1,2017-03-23,TUTI,3
DECKJASGA1,2017-03-23,NOMO,7
DECKJASGA1,2017-03-23,CACH,3
DECKJASGA1,2017-03-23,CARW,2
DEGELAUNC1,2016-07-02,CACH,4
DEGELAUNC1,2016-07-02,NOCA,5
DEGELAUNC1,2016-07-02,HOWR,1
DEGELAUNC1,2016-07-02,CARW,0
DEGELAUNC1,2017-05-31,CACH,9
DEGELAUNC1,2017-05-31,CARW,8
DEGELAUNC1,2017-05-31,HOWR,3
DEGELAUNC1,2017-05-31,NOCA,13
DELUBILMA1,2016-06-10,AMRO,14
DELUBILMA1,2016-06-10,GRCA,3
DELUBILMA1,2017-05-28,GRCA,2
DELUBILMA1,2017-05-28,NOCA,2
DELUBILMA1,2017-05-28,HOWR,1
DELUBILMA1,2017-05-28,BCCH,0
DELUBILMA1,2017-05-28,NOMO,0
DELUBILMA1,2017-05-28,AMRO,13
DELUKARVA1,2016-07-20,AMRO,3
DELUKARVA1,2016-07-20,CACH,1
DELUKARVA1,2016-07-20,CARW,3
DELUKARVA1,2016-07-20,GRCA,9
DELUKARVA1,2016-07-20,HOWR,0
DELUKARVA1,2016-07-20,NOCA,3
DELUKARVA1,2016-07-20,SOSP,4
DELUKARVA2,2016-07-26,SOSP,5
DELUKARVA2,2017-06-02,SOSP,7
DEMAPATPA1,2017-05-23,AMRO,12
DEMAPATPA1,2017-05-23,BHCO,3
DEMAPATPA1,2017-05-23,NOCA,5
DEMAPATPA1,2017-05-23,CARW,3
DEMAPATPA1,2017-05-23,SOSP,8
DEMAPATPA1,2017-05-23,GRCA,1
DEPHKATPA1,2017-05-31,HOWR,1
DEPHKATPA1,2017-05-31,NOCA,4
DEPHKATPA1,2017-05-31,SOSP,3
DESIELAGA1,2016-06-03,CARW,3
DESIELAGA1,2016-06-03,AMRO,4
DESIELAGA1,2016-06-03,SOSP,1
DESIELAGA1,2016-06-03,NOCA,4
DESIELAGA1,2016-06-03,TUTI,2
DICKEMMGA1,2017-06-15,BRTH,2
DICKEMMGA1,2017-06-15,HOWR,3
DICKEMMGA1,2017-06-15,TUTI,2
DICKEMMGA1,2017-06-15,AMRO,10
DICKEMMGA1,2017-06-15,NOCA,8
DICKEMMGA1,2017-06-15,NOMO,4
DICKEMMGA1,2017-06-15,CARW,1
DICKEMMGA1,2017-06-15,CACH,1
DICKEMMGA1,2017-06-15,SOSP,3
DICKSUSPA1,2017-06-03,AMRO,18
DICKSUSPA1,2017-06-03,SOSP,10
DISALINGA1,2016-06-15,NOCA,7
DISALINGA1,2016-06-15,AMRO,5
DISALINGA1,2016-06-15,SOSP,2
DISALINGA1,2017-05-25,NOCA,12
DISALINGA1,2017-05-25,SOSP,1
DISALINGA1,2017-05-25,CACH,3
DISALINGA1,2017-05-25,AMRO,9
DISALINGA1,2017-05-25,BRTH,1
DISALINGA1,2017-05-25,TUTI,2
DONOLORDC2,2017-06-30,AMRO,9
DONOLORDC2,2017-06-30,CACH,2
DONOLORDC2,2017-06-30,NOCA,16
DONOLORDC2,2017-06-30,NOMO,3
DONOLORDC2,2017-06-30,SOSP,16
DOPPJANMA1,2016-07-01,AMRO,3
DOPPJANMA1,2016-07-01,BCCH,2
DOPPJANMA1,2016-07-01,CARW,0
DOPPJANMA1,2016-07-01,GRCA,6
DOPPJANMA1,2016-07-01,HOWR,0
DOPPJANMA1,2016-07-01,SOSP,0
DOPPJANMA1,2017-05-24,AMRO,11
DOPPJANMA1,2017-05-24,BCCH,3
DOPPJANMA1,2017-05-24,CARW,0
DOPPJANMA1,2017-05-24,GRCA,8
DOPPJANMA1,2017-05-24,HOWR,1
DOPPJANMA1,2017-05-24,NOCA,3
DOPPJANMA1,2017-05-24,SOSP,0
DOUGSANFL1,2016-05-03,CACH,1
DOUGSANFL1,2017-04-28,CACH,5
DOUGSANFL1,2017-04-28,CARW,7
DOUGSANFL1,2017-04-28,NOCA,12
DOUGSANFL1,2017-04-28,TUTI,6
DOWBENFL1,2016-06-19,CARW,2
DOWBENFL1,2017-05-24,CACH,7
DOWBENFL1,2017-05-24,CARW,4
DOWDMIRNC1,2016-07-09,CARW,2
DOWDMIRNC1,2016-07-09,CACH,4
DOWDMIRNC1,2016-07-09,AMRO,7
DOWDMIRNC1,2016-07-09,NOCA,5
DOWDMIRNC1,2016-07-09,GRCA,1
DOWDMIRNC1,2017-04-18,CARW,8
DOWDMIRNC1,2017-04-18,NOCA,12
DOWDMIRNC1,2017-04-18,CACH,6
DOWDMIRNC1,2017-04-18,AMRO,8
DOWDMIRNC1,2017-04-18,GRCA,0
DOYLPHIMA1,2016-06-12,GRCA,0
DOYLPHIMA1,2016-06-12,BCCH,0
DOYLPHIMA1,2017-05-21,GRCA,3
DOYLPHIMA1,2017-05-21,BCCH,1
DOYLPHIMA1,2017-05-21,HOWR,0
DOYLPHIMA1,2017-05-21,NOCA,1
DUFFSHAFL1,2016-03-22,CARW,1
DUFFSHAFL1,2016-03-22,NOCA,1
DUFFSHAFL1,2017-05-26,CACH,4
DUFFSHAFL1,2017-05-26,CARW,2
DUFFSHAFL1,2017-05-26,NOCA,8
DUKTJOHGA1,2017-06-09,CARW,9
DUKTJOHGA1,2017-06-09,CACH,5
DUKTJOHGA1,2017-06-09,NOCA,10
DUKTJOHGA1,2017-06-09,HOWR,1
DUKTJOHGA1,2017-06-09,AMRO,3
DUMBOPKDC1,2017-06-16,GRCA,10
DUMBOPKDC1,2017-06-30,GRCA,10
DURBLAUNC1,2017-06-15,CACH,9
DURBLAUNC1,2017-06-15,GRCA,4
DURBLAUNC1,2017-06-15,CARW,2
DURBLAUNC1,2016-05-24,GRCA,1
DURBLAUNC1,2016-05-24,NOCA,2
DURBLAUNC1,2016-05-24,NOMO,1
DWORBARPA1,2016-06-02,AMRO,9
DWORBARPA1,2016-06-02,SOSP,12
DWORBARPA1,2016-06-02,NOCA,6
DWORBARPA1,2016-06-02,CARW,1
DWORBARPA1,2016-06-02,CACH,2
DWORBARPA1,2017-05-25,AMRO,10
DWORBARPA1,2017-05-25,NOCA,8
DWORBARPA1,2017-05-25,SOSP,3
EDEREDWVA1,2017-07-08,AMRO,5
EDEREDWVA1,2017-07-08,CACH,9
EDEREDWVA1,2017-07-08,CARW,6
EDEREDWVA1,2017-07-08,GRCA,7
EDEREDWVA1,2017-07-08,HOWR,2
EDEREDWVA1,2017-07-08,NOCA,9
EDEREDWVA1,2017-07-08,SOSP,3
EDWALINGA1,2016-05-06,NOCA,8
EDWALINGA1,2016-05-06,SOSP,1
EGANMARMD1,2016-06-28,CACH,4
EGANMARMD1,2016-06-28,HOWR,2
EGANMARMD1,2016-06-28,CARW,2
EGANMARMD1,2016-06-28,TUTI,2
EGANMARMD1,2016-06-28,AMRO,5
EGANMARMD1,2016-06-28,GRCA,3
EGANMARMD1,2016-06-28,SOSP,5
EGANMARMD1,2016-06-28,NOCA,9
EGANMARMD1,2017-06-14,AMRO,6
EGANMARMD1,2017-06-14,CARW,3
EGANMARMD1,2017-06-14,GRCA,5
EGANMARMD1,2017-06-14,NOCA,7
EGANMARMD1,2017-06-14,SOSP,4
EGANMARMD1,2017-06-14,CACH,1
EGGELESVA1,2016-06-10,AMRO,5
EGGELESVA1,2016-06-10,CARW,0
EGGELESVA1,2016-06-10,GRCA,4
EGGELESVA1,2016-06-10,HOWR,3
EGGELESVA1,2016-06-10,SOSP,6
ELLIJONFL1,2016-04-10,CARW,4
ELLIJONFL1,2016-04-10,NOCA,2
ELLIJONFL1,2016-04-10,NOMO,1
ELLIJONFL1,2017-04-10,CACH,2
ELLIJONFL1,2017-04-10,CARW,4
ELLIJONFL1,2017-04-10,NOCA,17
ELLIJONFL1,2017-04-10,NOMO,1
ELLIJONFL1,2017-04-10,TUTI,4
ENNEBECFL1,2016-06-19,NOCA,10
ENNEBECFL1,2016-06-19,CACH,1
ENNEBECFL1,2017-05-27,CACH,7
ENNEBECFL1,2017-05-27,CARW,6
ENNEBECFL1,2017-05-27,NOCA,12
ENNEBECFL1,2017-05-27,TUTI,3
EVANMICMD1,2017-07-13,AMRO,18
EVANMICMD1,2017-07-13,CACH,4
EVANMICMD1,2017-07-13,CARW,2
EVANMICMD1,2017-07-13,GRCA,5
EVANMICMD1,2017-07-13,HOWR,3
EVANMICMD1,2017-07-13,NOCA,8
EVANMICMD1,2017-07-13,SOSP,4
EVANMICMD1,2017-07-14,AMRO,18
EVANMICMD1,2017-07-14,CACH,4
EVANMICMD1,2017-07-14,CARW,2
EVANMICMD1,2017-07-14,GRCA,5
EVANMICMD1,2017-07-14,HOWR,3
EVANMICMD1,2017-07-14,NOCA,8
EVANMICMD1,2017-07-14,SOSP,4
EVANMICMD1,2016-04-28,AMRO,19
EVANMICMD1,2016-04-28,CARW,3
EVANMICMD1,2016-04-28,GRCA,2
EVANMICMD1,2016-04-28,HOWR,3
EVANMICMD1,2016-04-28,NOCA,5
EVANMICMD1,2016-04-28,SOSP,6
EWINSAMFL1,2016-05-31,NOCA,8
EWINSAMFL1,2016-05-31,CARW,3
EWINSAMFL1,2016-05-31,CACH,1
EWINSAMFL1,2017-05-25,CACH,12
EWINSAMFL1,2017-05-25,CARW,7
EWINSAMFL1,2017-05-25,NOCA,21
FAERHOWMA1,2016-05-25,BCCH,1
FAERHOWMA1,2016-05-25,GRCA,3
FAERHOWMA1,2016-05-25,NOCA,1
FAERHOWMA1,2016-05-25,SOSP,1
FAERHOWMA1,2017-06-01,BCCH,2
FAERHOWMA1,2017-06-01,GRCA,6
FAERHOWMA1,2017-06-01,HOWR,0
FAERHOWMA1,2017-06-01,SOSP,0
FAERHOWMA1,2017-06-01,CARW,0
FAERHOWMA1,2017-06-01,NOCA,1
FAGABERMD1,2016-06-13,AMRO,6
FAGABERMD1,2016-06-13,CACH,5
FAGABERMD1,2016-06-13,CARW,1
FAGABERMD1,2016-06-13,GRCA,7
FAGABERMD1,2016-06-13,HOWR,1
FAGABERMD1,2016-06-13,NOCA,3
FAGABERMD1,2016-06-13,SOSP,4
FALKSTEGA1,2017-06-12,CACH,8
FALKSTEGA1,2017-06-12,NOCA,15
FALKSTEGA1,2017-06-12,HOWR,2
FALKSTEGA1,2017-06-12,GRCA,1
FALKSTEGA1,2017-06-12,BRTH,5
FALKSTEGA1,2017-06-12,AMRO,7
FALKSTEGA1,2017-06-12,NOMO,4
FALKSTEGA1,2017-06-12,SOSP,6
FALKSTEGA1,2017-06-12,CARW,2
FARRAMYPA1,2017-06-26,AMRO,6
FARRAMYPA1,2017-06-26,NOCA,3
FARRAMYPA1,2017-06-26,SOSP,4
FARRAMYPA1,2017-06-26,GRCA,1
FARYSIMMD1,2016-07-02,AMRO,13
FARYSIMMD1,2016-07-02,CACH,0
FARYSIMMD1,2016-07-02,CARW,0
FARYSIMMD1,2016-07-02,HOWR,1
FARYSIMMD1,2016-07-02,NOCA,3
FARYSIMMD1,2016-07-02,NOMO,3
FARYSIMMD1,2016-07-02,GRCA,2
FARYSIMMD1,2016-07-02,SOSP,4
FARYSIMMD1,2017-06-17,AMRO,15
FARYSIMMD1,2017-06-17,CACH,0
FARYSIMMD1,2017-06-17,CARW,0
FARYSIMMD1,2017-06-17,GRCA,7
FARYSIMMD1,2017-06-17,HOWR,2
FARYSIMMD1,2017-06-17,NOCA,5
FARYSIMMD1,2017-06-17,NOMO,1
FARYSIMMD1,2017-06-17,SOSP,8
FECHMARPA1,2016-07-15,SOSP,4
FECHMARPA1,2016-07-15,AMRO,2
FEINLISMA1,2016-06-30,BCCH,2
FEINLISMA1,2016-06-30,EAPH,1
FEINLISMA1,2017-06-30,BCCH,1
FEINLISMA1,2017-06-30,EAPH,1
FEINLISMA1,2017-06-30,GRCA,3
FEINLISMA1,2017-06-30,HOWR,1
FEINLISMA1,2017-06-30,NOCA,1
FEINLISMA1,2017-06-30,SOSP,0
FERNBANGA1,2017-05-12,SOSP,1
FERNBANGA1,2017-05-12,GRCA,2
FERNBANGA1,2017-05-12,NOCA,11
FERNBANGA1,2017-05-12,BRTH,2
FERNBANGA1,2017-05-12,TUTI,2
FERNBANGA1,2017-05-12,CARW,1
FERNBANGA1,2017-05-12,CACH,1
FERNBANGA1,2017-05-12,AMRO,2
FERNKARNC1,2017-06-19,NOCA,3
FERNKARNC1,2017-06-19,CACH,6
FERNKARNC1,2017-06-19,CARW,4
FERNKARNC1,2016-06-28,CACH,5
FIGUCHAFL1,2016-05-19,CARW,1
FIGUCHAFL1,2016-05-19,NOCA,2
FISHFERVA1,2016-07-05,AMRO,9
FISHFERVA1,2016-07-05,CACH,2
FISHFERVA1,2016-07-05,CARW,0
FISHFERVA1,2016-07-05,GRCA,1
FISHFERVA1,2016-07-05,HOWR,0
FISHFERVA1,2016-07-05,NOCA,4
FISHFERVA1,2016-07-05,SOSP,1
FISHFERVA1,2017-05-13,NOCA,10
FISHFERVA1,2017-05-13,AMRO,24
FISHFERVA1,2017-05-13,GRCA,15
FISHFERVA1,2017-05-13,SOSP,9
FISHFERVA1,2017-05-13,HOWR,3
FISHFERVA1,2017-05-13,CACH,4
FLAGMARFL1,2016-04-11,CACH,1
FLAGMARFL1,2016-04-11,CARW,8
FLAGMARFL1,2016-04-11,NOCA,11
